question,body,A,B,C,D,E,year,question_number,test,answer,language,answer_order
QUESTION 24,"General behavior
Gonzaguinha

You should always look cheerful
And say: everything's getting better

You should pray for the good of your boss

And forget that you're unemployed

You deserve it

You deserve it

Everything's fine, everything's cool

Beer, samba, and tomorrow, your Zé
If they end your carnival

You must learn to keep your head down
And always say thank you very much

These are the words they still let you say
For being a well-disciplined man

You should only do for the good of the nation
All that is commanded

To win a big car at the final judgment

And a diploma of good behavior

By analyzing the theme and the argumentative procedures
used in the lyrics of the song composed by Gonzaguinha
in the 1970s, we can infer the objective of","
question the value attributed by the population to
festivals.","relate religious discourse to the resolution of

social problems.","
ironizing ideas and attitudes

attitudes.","convince the public of the importance of
civic duties.","defend a collective stance that is indifferent to dominant
values.",2021,24,LC,C,english,"['D', 'C', 'A', 'B', 'E']"
QUESTION 25,"Jubilation, memory, the novitiate of passion
Hilda Hilst

If you can, let me know:

- It's a full moon. The house is empty -
Send me word, and paradise

Will be closer, and newer
Your uncertain face will seem to me.
Send for me if you have the day

As long as the night. If it's true
That without me you see only monotony.

And if you remember the sparkle of the tides
Of some pink fish

In some waters

And my wet feet, tell me:
- It's a new moon -

And clad in light I see you again.

Speaking to the other, the lyrical self reveals itself by vocalizing a
desire that refers to",questioning the meaning of absent love.,implicit judgment of the attitudes of those who are distancing themselves.,skepticism about the possibility of reunion.,boredom caused by the physical distance from the loved one.,dream of self-realization drawn by memory.,2021,25,LC,E,english,"['E', 'D', 'A', 'B', 'C']"
QUESTION 26,"Intense and original, Son of Saul portrays the horror
of the Holocaust

Hundreds of films about the Holocaust have been
produced in various countries around the world, but none
as intense as the Hungarian Son of Saul, by first-time feature filmmaker
Lászió Nemes, winner of the Grand Jury Prize at the last
Jury Prize at the last Cannes Film Festival.

Unlike the vast majority of
of the genre, which usually offer a variety of
didactic information and often crosses different points of view
points of view on the horror of the concentration camp, the film
follows only one character.

He is Saul (Géza Róhrig), one of the people in charge of
the executions of Jews like himself who, for a day and a half
day and a half, he obsessively fights to ensure that a boy
boy - who may or may not be his son - has a dignified
burial and not simply be incinerated.

Following this prisoner's journey is
in the most literal sense that cinema can provide:
the camera is with the character the whole time, either
over his shoulder, in a close-up or in his subjective view.
or in his subjective view. What's going on around them
is secondary, often out of focus.

Saul goes through different rooms in Auschwitz looking for a
looking for a rabbi who can conduct the child's burial
burial of the child, so he is little involved in the escape plans
that his companions are plotting and, when he does, he usually
gets in the way. ""You abandoned the living to take care of a
dead,"" one of them accuses.

Watching this whole via crucis is sometimes hard and requires
from the viewer, but it is certainly one of those
cinematographic experiences that remain in the
mind for a long time.

The film is already being tipped as the great
favorite for the Oscar for foreign film. If it wins,
there will be no shortage of people saying that the Academy has a
preference for those who deal with the Second World War. However
there's a lot of truth in the statement, rewarding
such a daring and radical approach as Son of Saul would not
be a step ahead of the voters.

The book review is usually an argumentative text.
argumentative. In the review of the movie Son of Saul, the passage
of the argumentative sequence that constitutes
implicit opinion is","""[...] rewarding an approach as bold and radical as Son of Saul would be a step ahead of the voters.""","""Saul goes through different divisions from Auschwitz to the

looking for a rabbi who could conduct the burial

of the child [...]"".","""He's Saul (Géza Róhrig), one of the people in charge of carrying out the executions of Jews [...]""","""[...] by first-time feature filmmaker Lászió Nemes,
winner of the Grand Jury Prize at the last Cannes
Cannes Film Festival"".","""[...] the camera is always with the character,

either over his shoulder or with a close-up [...]"".",2021,26,LC,A,english,"['E', 'D', 'B', 'A', 'C']"
QUESTION 27,"Sinhá
Chico Buarque and João Bosco

If the owner bathed
I wasn't there

By God our Lord
I didn't look Sinhá
I was in the fields

I don't look at anyone
I'm not greedy anymore
I can't even see well

Why put me in the trunk
Why hurt me

I swear to you

I've never seen Sinhá

[...]

Why carve up my body
I didn't look at Sinhá

Why youmincê
You'll pierce my eyes

I cry in Yoruba

But I pray for Jesus

So that you can
Take away my light

In this fragment of the song's lyrics, the vocabulary
and the situation portrayed are relevant to the country's linguistic heritage and identity, in that
that","problematize the different worldviews in
society during the colonial period.","value the influences of African culture on national
national music.","physical and symbolic violence against enslaved people.
enslaved peoples.","narrate the misfortunes of the love relationship between
members of different social classes.","relativize the syncretism that makes up Brazilian religious practices.
practices.",2021,27,LC,C,english,"['E', 'B', 'A', 'D', 'C']"
QUESTION 28,"Image description:

The image consists of half of a disposable
disposable bottle and the other half of a puppy
facing the front. Next to the bottle, the text:
""This pet is disposable"". Next to the puppy, ""This
no."". The word ""not"" is underlined. At the bottom
bottom right of the poster, the text: ""Abandonment is a crime. Federal Law number 9 605/98"".""
The association between the verbal text and the images of the bottle and the dog
and the dog is an expressive resource that seeks to","encourage animal adoption campaigns in

situation.",encourage reports of mistreatment of animals.,"disconnecting the concept of discard from the idea of
neglect.","raise public awareness of pet abandonment
abandonment.","alert the population to the legal sanctions
criminal practice.",2021,28,LC,D,english,"['C', 'A', 'B', 'D', 'E']"
QUESTION 29,"Image description:

Henfil strip in five comics:

Comic 1: In the center of the image, a graúna, with an
smile, sitting on an egg says:

""When a baby is born, I'll renounce the pleasures
worldly pleasures..."". All around are drawings of cacti.

Comic 2: Image of a scorching sun and the
on the egg says: ""I will renounce the leisurely life,
I will renounce the pursuit of physical beauty!"".

Comic 3: The image of a large cactus stands out.
cactus. The crane says: ""I will renounce social life!
I will renounce individualistic projects!"".

Comic 4: The image of a melancholy crane under the sun.
the sun.

Comic 5: The graúna is still on the egg, facing the cactus.
facing the cactus, says: ""Thus ends another chapter in the
woman's struggle for emancipation..."".

In this comic strip, produced in the 1970s, verbal and non-verbal
verbal and non-verbal resources signal the aim of",criticize the obligations of motherhood.,make female autonomy explicit.,strengthen the fight for civil rights.,encourage giving up social life.,ironizing the conditions of equality.,2021,29,LC,E,english,"['E', 'B', 'A', 'D', 'C']"
QUESTION 30,"The refugee crisis immortalized
forever at the bottom of the sea

Image description:

An installation featuring several refugees
inside a dinghy. Some are looking towards the
horizon and others are looking down. On the floor, there is a
body crossed from one side of the boat to the other. You can
you can also see the legs of another body intertwined
to the legs of one of the people in the boat.


The raft of Lampedusa, named after the work of British artist
artist Jason de Caires Taylor, is one of the installations
created by him to make up the collection of Europe's first underwater
Europe's first underwater museum, the Atlantic Museum, located in
Lanzarote, one of the islands in the Canary archipelago.

Lampedusa is the name of the Italian island where most of the
where the vast majority of refugees leaving Africa or countries like
countries such as Syria, Lebanon and Iraq try to get to
asylum on the European continent.

The sculptures of the Atlantic Museum are located 14 meters
deep in the crystal-clear waters of Lanzarote.

There are ten people on the raft. All of them have
expression of abandonment. Among them are some children.
One of them, a little girl, is leaning over the edge of the boat,
stares hopelessly at the horizon. The image is so strong that
no words are needed. Exactly the role of art.

As well as introducing the public to The Raft of
Lampedusa's ferry to the public, this report fulfills, in parallel, the
function of drawing attention to","the construction of the submarine museum as a memorial
to the hundreds of migrants who died crossing
by sea.","the many lives lost on sea crossings
in precarious vessels over the centuries.","the innovation of building a museum
at the bottom of the sea, which can only be visited by
divers.","the island of Lanzarote, located in the Canary Islands.
archipelago, with a vocation for tourism.","art as a perpetuator of remarkable episodes of
that must be remembered so that they don't happen again.
never happen again.",2021,30,LC,E,english,"['D', 'B', 'C', 'A', 'E']"
QUESTION 31,"Image description:

Poster entitled ""The risks for children of using cell phones
before bedtime"" features the following information:
King's College study concluded that these children and
adolescents have a higher risk of obesity, low immune system
immune system, stunted growth and depression. Lack of
long-term lack of sleep reduces hormones: melatonin, which
prepares the body for sleep; leptin, for satiety; CH,
for growth; cortisol, for emotional stability and
control of inflammation. The strong light penetrates the eye and
confuses the biological clock: not just the light, but stimuli
alert the brain; the child takes longer to fall asleep,
wakes up more often and rests less; this can lead to
problems with behavior and attention to lessons, and
it also impairs memory processing. What to do
do? Spend between 30 minutes and 2 hours without screens before going to bed.
before going to bed; reduce the intensity of the light emitted;
keeping the phone away but in the bedroom doesn't solve the problem.
The expectation of receiving messages is enough to
disturb sleep"". At the bottom of the poster
an image of a child lying in bed with a mobile phone in
cell phone between his hands; the light from the device is reflected on his face.
reflected on his face. Around this image, each
text is accompanied by an illustration.

In the text, the verbal and non-verbal resources used
aim to",disseminate scientific information on the indiscriminate use of cell phones.,"influence the reader to change attitudes and habits
considered harmful to children.","indicate effective measures to discourage
use of telephones by children.","relate the use of technology to the effects of
the lack of physical exercise.","suggest that parents and guardians replace
mobile devices for fun activities.",2021,31,LC,B,english,"['A', 'B', 'D', 'C', 'E']"
QUESTION 32,"Singular occurrence
Machado de Assis

- There are very singular occurrences. Do you see that
lady entering the Church of the Cross? She just stopped
in the churchyard to give alms.

- In black?

- That's right; he's going in; he's gone in.

- Don't put it on the card anymore. That look is saying
that the lady is a memory from another time, and it can't be
be a long time, judging by her body: she's a knockout girl.

- She must be forty-six.

- Ah! well preserved. Come on, stop looking at the
the floor and tell me everything. You're a widow, of course?

- No, I'm not.

- Well, her husband is still alive. Is he old?
- She's not married.

- Single?

- Like this, like this. She must be called D. Maria de tal today.
In 1860 she flourished under the familiar name of Marocas. No
was a seamstress, a landlady or a teacher of girls;
go on excluding professions and you'll get there. She lived in Rua
Sacramento. Even then she was slender and certainly
more beautiful than today; serious manners, clean language.

The dialog reveals aspects of the condition of women in the
mid-19th century. The point of view of the
point of view reveals concepts according to which
woman","finds a way to dignify himself in the practice of

charity.","has its identity and place referenced by man.
man.","preserves a youthful appearance according to your lifestyle
lifestyle.",renounces their participation in the labor market.,"conditions their well-being on the stability of
marriage.",2021,32,LC,B,english,"['A', 'D', 'B', 'E', 'C']"
QUESTION 33,"How about turning the internet into a stage for dance?

Image description:

Thumbnails of computerized dance performances
presented in sixteen images arranged in
four rows and four columns. The images represent
miniature dancers performing different
dance movements. In some, there is the presence of
hand that interferes and complements the movement.

 

The choreographer and dancer Didier Mulleras stands out
as one of the creators who discovered dance from
another point of view. Mini(Dtures is an emblematic
between movement, computer, internet and video.
and video. With the resources of computer graphics,
the dance of miniatures can fit in the palm of your hand.
hand. By using the internet as a stage, the
process of creating the dance miniatures
into account the limits of download time
and file size, so that a greater number of ""viewers"" could watch.
number of ""spectators"" could watch. The fun of
miniatures is precisely the contamination between
media: 'body/dance/computer graphics/internet.
In fact, it's the web that makes the biggest difference in this
group. Mini(Dtures explores a new dimension that
discovers the space-time of the web and conquers a new
territory for contemporary dance. At any
time, dance online.

Considered the first contemporary dance project
conceived for the web, this work is presented
as innovative by","favoring movements generated by computer
with the stage being replaced by the screen.","create new forms of financing by using the
internet to publicize presentations.","to produce multimodal art, with the aim of broadening
the possibilities of aesthetic expression.","redefine the scope and purpose of the show to
adapt it to the profile of different users.","adopt a conceptual perspective as
the tradition of big shows.",2021,33,LC,C,english,"['C', 'B', 'D', 'E', 'A']"
QUESTION 34,"TEXT 1

The myth of drought in São Paulo

Stocks of fresh water are inexhaustible, in that
they are fed mainly by the oceans
oceans, infinite via evaporation and precipitation, i.e,
by the hydrological cycle, which depends on physical forces that
which man can never interrupt. As long as
exist, the cycle will function and the stocks of fresh water
on the continents will be replenished indefinitely.

Obviously, water is not distributed
evenly distributed across the planet. There are regions with a lot of water,
usually in the tropical zone, where evaporation is higher, and arid
and arid regions where, for specific reasons of climate
climate dynamics, evaporation rates are higher than precipitation, generating
than precipitation, generating a deficit in the replenishment of
freshwater stocks.

TEXT 2

The process of sedimentation at the bottom of the lake of a
reservoir is a slow process. The sediments gradually
forming clay, which is an impermeable rock. So the
water from that lake will not feed the aquifers. Even though
there's a lot of surface water, it can't
penetrate the ground to feed the aquifers.
If it's not used for consumption, it will simply
evaporate and fall somewhere else, carried by air currents.
currents. This is another reason why aquifers cannot
recover their level, because they don't receive
water.

Texts 1 and 2 deal with the situation of the planet's freshwater reservoirs.
water reservoirs on the planet. However, the difference between
the idea that it is possible to","equalize the distribution of fresh water in the different
regions.",replenish freshwater stocks in arid regions.,"
maintaining freshwater stocks.","reduce precipitation and water evaporation rates.
evaporation rates.",use surface water for consumption.,2021,34,LC,C,english,"['E', 'C', 'A', 'D', 'B']"
QUESTION 35,"It's no longer possible to read a newspaper, magazine or watch
news in the same way as we did
until the advent of the World Wide Web.
Observatório da Imprensa anticipated this back in 1996 when it coined the slogan
1996 when it coined the slogan ""You'll never
read a newspaper the same way"". In fact, today it is no longer enough to
read what is written or said to be well informed.
You have to know between the lines and know that there is no such thing as
absolute objectivity or impartiality, because each human being
human being sees the world in a different way. Keeping one foot
has become the number one rule of thumb for anyone who
who looks at a front page, a magazine cover
or a TV news program.

There is an important difference between
everything and trying to see as many sides as possible
of the same fact, data or event. Just being suspicious
doesn't solve the problem because it's a passive attitude.
Of course, it all starts with doubt, but from there
you have to be proactive, i.e. investigate, study,
look for the hidden elements that always exist in a news story.
news. At first, it's a solitary effort that can become collective as more people
become collective as more people discover
their informational vulnerability.

In the text, the arguments presented allow us to infer
that the author's aim is to convince readers to","favor news published in newspapers with large circulation.
newspapers.","value reports that are written impartially
to the facts.","adopt a critical attitude towards the
information received.","seek out sources of information committed to
the truth.","question journalistic practice before the
emergence of the internet.",2021,35,LC,C,english,"['B', 'E', 'C', 'A', 'D']"
QUESTION 36,"The new California

Lima Barreto

Not that Pelino was a chemist, far from it; but he was
wise, he was a grammarian. Nobody wrote in Tubiacanga
who didn't get beaten up by Captain Pelino, and even
even when there was talk of some notable man in Rio,
he kept saying: ""There's no doubt about it! The man has
talent, but he writes: 'another', 'otherwise'..."" And he would
his lips as if he had swallowed something bitter.

The whole town of Tubiacanga became accustomed to respecting
the solemn Pelino, who corrected and amended the greatest national
national glories. A wise man...

In the evening, after reading a bit of Sotero,
Candido de Figueiredo or Castro Lopes, and after having
dyed his hair once more, the old
the old schoolmaster would slowly leave the house, very
buttoned up in his denim jacket from Minas Gerais, and went
-to Bastos' apothecary to have a chat.
Conversing is one way of putting it, because Pelino was
was stingy with words, limiting himself to listening.
However, when the slightest
language, he would intervene and make amends.
""I assure you,"" said the Post Office agent, ""that..."" There,
the schoolmaster would intervene with evangelical gentleness:
""Don't say 'I assure you', Mr. Bernardes; in Portuguese it's
garanto"".

And the conversation continued after the amendment, only to be
interrupted by another. For these reasons and others,
many of the speakers left, but
Pelino, indifferent, sure of his duties, continued
his apostolate of vernacularism.

From a linguistic point of view, the character's defense of the standard norm
is characterized by","adopt a complacent approach to
grammatical deviations.","rescue patriotic values related to the traditions
of the Portuguese language.","invalidate the uses of language based on the precepts of
of normative grammar.","challenge the teaching of rules to the detriment of
information content.","disregard different levels of formality in
communication situations.",2021,36,LC,E,english,"['C', 'B', 'D', 'A', 'E']"
QUESTION 37,"Over the course of a century, the history of Brazilian soccer contains
century, records of racist episodes. Here's the paradox:
if, on the one hand, soccer was disparaged in the eyes of
in the eyes of ""good society"" as a profession
to the poor, blacks and outcasts, on the other hand, it was
the power to represent and project the nation on a global scale.
on a global scale. The World Cup in Brazil in 1950 would
a rare opportunity.
However, in the final against Uruguay, an unexpected setback occurred.
unexpected setback. The sports chronicles chose goalkeeper
Barbosa and defender Bigode as the scapegoats,
""unloading the ""damage"" of the defeat on the backs"" of the players.
of the defeat. A moral lash, that's the sentence handed down
in the white man's court. In the 1970s, for not meeting
the normative expectations raised by the stereotype
of the ""good black man"", Paulo César Lima was classified as a
""problem player"". He sketched the revolt of the lash
in Brazilian soccer. While Barbosa and Mustache
the moral lynching in the 1950 defeat, Paulo César
1950, Paulo César counterattacked those who wanted to condemn him
to condemn him for the failure of 1974. The player took on the
the colors and causes defended by the black squad
in all spheres of social life. ""I feel this underlying
racism"", he revealed to the French press: ""That is,
nobody dares to say the word 'racism'. But I can
but I can assure you that it exists, even in the Brazilian national team"".
His boldness consisted of uttering the forbidden word
in the symbolic space of official discourse to reaffirm the
myth of racial democracy.

The text attributes the weakening of the myth of racial
democracy in soccer to","worldwide projection of the nation through a sport
destined for the poor.","challenging attitude of a ""problem player"".","blame black players for the defeat
in the 1950 World Cup final.",depreciation of a sport associated with marginalization.,"banning the word ""racism"" in sports.",2021,37,LC,B,english,"['B', 'E', 'A', 'C', 'D']"
QUESTION 38,"Work ""Moema"", oil on canvas, by Victor Meireles,
from 1866, depicts the body of a young Indian woman
lying on a beach. She has long hair, rounded
rounded breasts, a slim waist, wide hips and shapely legs.
legs. A small thong covers her
genitalia. In the background, a group of Indians, with their hands
hands outstretched upwards, looks out to sea. In the
the background, a ship appears in the distance.

 

In this work, which depicts a scene from Caramuru, a famous Brazilian
Brazilian epic poem, the affiliation with romantic aesthetics
is manifested in",exaltation of the faithful portrayal of feminine beauty.,dramatic and idealized representation of the Indian body.,thematization of human fragility in the face of death.,opposition between the human condition and primitive nature.,reframing works from the national literary canon.,2021,38,LC,B,english,"['A', 'D', 'B', 'E', 'C']"
QUESTION 39,"Coinciding with International Children's Rights Day
Day, various works were presented that
changes affecting children's lives.
One of these studies compares what children dream of and play with
children today compared to the 1990s. And what
discovered is that children now have less leisure time
and are more overloaded with homework and extracurricular
activities than they were 25 years ago. Children
not only have less time to play, but when they do
when they do play, most of them don't do it with other children
children in the park, on the street or in the square, but at home
and often alone. And they no longer play with
toys, but with electronic devices, among which
among which individual play with the machine predominates.


The text indicates that transformations in
experiences in childhood",fostered social relationships between the children.,"encouraged the creation of new spaces for
fun.","
promoted a less active body experience.","contributed to an increase in the time dedicated to
play.","made leisure a widespread practice among children.
children.",2021,39,LC,C,english,"['A', 'C', 'D', 'E', 'B']"
QUESTION 40,"TEXT 1
A famous man
Machado de Assis

He ran into the portrait room, opened the piano, sat down and
placed his hands on the keyboard. He began to play something
something of his own, a real and ready inspiration, a polka,
a boisterous polka, as the ads say. No
no repulsion on the composer's part; his fingers were plucking out
the notes, connecting them, wiggling them; you could say that the muse was
composed and danced at the same time. [...] She composed alone,
typing or writing, without the vain efforts of the day before,
without exasperation, without asking anything of heaven, without questioning
Mozart's eyes. No boredom. Life, grace, novelty,
flowed from his soul like a perennial fountain.

TEXT 2

A famous man exposes the ordeal of the popular musician
the sublimity of the classical masterpiece, and with it the
masterpiece, and with it the gallery of the immortals, but who is betrayed
by an uncontrollable inner disposition that pushes him
relentlessly in the opposite direction. Pestana, famous in
soirees, salons, balls and streets of Rio de Janeiro for his
irresistibly danceable compositions, hides
from the rumors around him in a room filled with icons
of great European music, immersed himself in the sonatas of Viennese
Viennese classicism, prepares himself for the supreme creative leap
supreme creative leap and, before you know it, you're the author of yet another
inescapable and bouncy polka.

Machado de Assis' short story makes a veiled reference to the
maxixe, a musical genre initially associated with slavery
and mixed race. In Text 2, the character's conflict in
composing works of this genre is representative of","prevalence of African musical references in the
Brazilian population.","little musical complexity in the compositions
adjusted to the tastes of the general public.","tense relationship between the erudite and the popular in the
constitution of Brazilian music.","importance attributed to classical music in
Brazilian society in the 19th century.","incipient attribution of social prestige to music
music made for dance.",2021,40,LC,C,english,"['B', 'A', 'D', 'E', 'C']"
QUESTION 41,"Slowly, slowly

Slowing down is necessary. Speeding up is not necessary.
In a hurry and focused on our own navels, we operate,
robotic speech and glacial silence. This
this state of mind well in the song Sinal fechado
(1969), by Paulinho da Viola. It's the story of
two guys who meet unexpectedly at
a traffic light. The conversation between the two, however,
took place quickly. Soon, the characters
say goodbye, promising to see each other another time.
opportunity. It is clear that the communication
empty and superficial, the emphasis of which was the light and superficial contact
interlocutors: ""Hello, how are you?
How are you? / I'm going, how are you? / Fine, I'll run
I'm going to run, / to take my place in the future. And you?
All right, I'm off in search of a / peaceful sleep,
who knows? / How long... / Well, how long...
/ Forgive my haste / it's the soul of our business... /
Oh, you're welcome. / I'm only going a hundred too"".

The cult of speed, in the context presented, is
as the result of a procedural immediacy that
celebrates the achievement of ends without considering the quality of the
quality of the means necessary to achieve
purpose. This situation favors the law of least effort
- convenience - and undermines the law of greater effort - dignity.
dignity.

As an alternative model to fast culture, we have the
slow life movement, whose purpose, in a nutshell, is to
to make people aware that haste is the enemy of
perfection and pleasure, thus seeking to re-educate their senses to better
their senses to better enjoy the flavors of life.

In this opinion piece, the presentation of the lyrics to the song
Sinal fechado is an argumentative strategy
that aims to sensitize the reader because","presents solutions to the rush culture that people
people experience today.","contrasts situations of acceleration and serenity
in people's lives.","questions the cliché about the speed and acceleration of
modern life.","exemplifies the fact criticized in the text with a concrete situation.
situation.","warns of the risks that the fast pace of life
offers.",2021,41,LC,D,english,"['E', 'C', 'D', 'B', 'A']"
QUESTION 42,"The documentary O Menino que fez um Museu,
directed by Sérgio Utsch, an independent production by
Brazilians and British, recorded in the Northeast in 2016,
more precisely in the Dom Quintino district, in rural
district of Crato, was awarded a prize in London by the FPA (Foreign
Press Association), the world's oldest
Foreign Correspondents' Association, founded in 1888.

According to the director, The Boy Who Made a Museum
was the only work produced by teams outside the US-European
axis among the finalists.

The documentary tells the story of a
unknown even to many Brazilians.
Brazilians. It is presented with the charisma of Pedro
Lucas Feitosa, 11 years old.

When he was 10 years old, Pedro Lucas created the Museu
Museum, located in the district of Dom Quintino.
The idea came about after a visit he made in
2013, when he was 8 years old, to the Gonzagão Museum,
in Exu, Pernambuco. Pedro decided to create his own
place to pay homage to the king and the chosen location
was his late great-grandmother's house, which is next door to his house on
his house, in Alto de Antena street.

In the second paragraph, a quote states that the
documentary ""was the only work produced by teams
outside the United States-Europe axis among the finalists"".
In the text, this resource expresses an
strategy that reinforces the","feat of awarding a story set in the Brazilian
Northeast of Brazil.","
importance of the partnership between Brazilians and British
for the filming.","lack of investment in independent
production in the country.","originality of the initiative to pay tribute to the life and work of
work of Luiz Gonzaga.","
lack of contenders for the prize of one of the
oldest associations in the world.",2021,42,LC,A,english,"['C', 'E', 'D', 'A', 'B']"
QUESTION 43,"The return of the prodigal husband
João Guimarães Rosa
- Good morning, your Marrinha! How did you spend yesterday?
- Fine. You already know, don't you? You only get half a day. [...]
Over there, Generoso quotes Tercino:

- [...] He goes to a party, sleeps what seems like hours, and when he
when he arrives, he's still all dressed up and salamistrão!...

- What am I going to do, Mr. Marrinha? I've just
with a cold... I was worried about catching
cold...

- Hmm...

- But you'll see how I do my job
and make these people work...

[...]

Pintão sweated to get a stone out of the way and had to
jump backwards so that the slab wouldn't crush his foot.
foot. He curses:

- He who has no courage grows fat!

- É... This guy is just that, and more... - says
Sidu.

- Also, everything turns out well for him, and it works out in the end...
- says Correia, sighing and picking up his hoe. -
""For some, the cows die... For others, even oxen
calving..."".

Seu Marra agreed:
- All right, Mr. Laio, for today, as it was due to illness,

I'll point all day. It's the last time! And now, stop
and get the tool!

This text is of singular importance as a linguistic
for the preservation of national culture due to","the use of popular sayings that rescue
collective memories and knowledge.","the names of characters that accentuate aspects
of their personality.","descriptions of regional customs
demystify beliefs and superstitions.","the mention of illnesses that indicate a lack of
personal care.","the reference to now extinct professions that characterize
life in the countryside.",2021,43,LC,A,english,"['D', 'C', 'E', 'A', 'B']"
QUESTION 44,"An asteroid about one thousand meters in diameter,
traveling at 288,000 kilometers per hour, passed at an
insignificant distance - in cosmic terms - from
Earth, just over twice the distance that separates us from the Moon.
from the Moon. According to mathematical calculations, the asteroid
crossed Earth's orbit and only failed to collide because
was not at that point of intersection. If it
been captured by our planet's gravitational field and collided
planet's gravitational field and collided, the impact would have been equivalent to 40 billion
tons of TNT, or the equivalent of the explosion of
40,000 hydrogen bombs, as calculated by the
computers operated by astronomers from Nasa's
Exploration of the Solar System program; if it were to fall on the continent, it would
continent, it would open a crater at least five kilometers long
and destroy everything within a radius of thousands of kilometers.
thousands of kilometers; if it fell into the ocean, it would cause
tsunamis that would devastate huge coastal regions.
In short, a vision of the Apocalypse.

Which strategy characterizes the text as
alarming?",A description of the asteroid's speed.,"The use of the adverbial phrase ""at least"".",The recurrence of hypothetical formulations.,The reference to the opinion of astronomers.,The comparison with the Moon's distance from the Earth.,2021,44,LC,C,english,"['A', 'D', 'B', 'C', 'E']"
QUESTION 45,"The dredger
Manoel de Barros


We didn't know if that dredger had been born there,
in Porto, like a tree or a dune.
- And that it was a fish house?

Half a dozen madmen and drunks lived inside
rooted in its fittings.

One of the inhabitants of the dredger was my friend Mário-
-pega-sapo.

[...]

When Mário died, a literary official, in a
capricious obituary, called him Mário-Captura-
-Sapo! What a pain!

To the literary man whose colloquial form disgusted him.

He wanted capture instead of magpie so as not to tarnish (sic)
his national language...

[...]

From the old dredger

shelter for vagrants and drunks, the following expressions remain
expressions: being in the dredge, living in the dredge because you have no
money, living in misery

Which I now offer to the philologist Aurélio Buarque de
Holland

So that he may record them in his lexicons

Because the people have already recorded them.

By criticizing the literary writer's linguistic preciousness and suggesting
the dictionaryization of local expressions, the poet expresses
a conception of language that",makes fun of non-standard communication.,values the use of popular varieties.,replaces regionalisms with formal registers.,contrasts characteristics of writing and speech.,defends new grammar rules.,2021,45,LC,B,english,"['B', 'D', 'C', 'A', 'E']"
