question,body,A,B,C,D,E,year,question_number,test,answer,language,answer_order
QUESTION 24,"Don't count on the end of the book Umberto Eco; Jean-Claude Carrière Every time a new technique appears, it wants to demonstrate that it will repeal the rules and coercions that presided over the birth of all the other inventions of the past. It wants to be proud and unique. As if the new technique automatically brought with it, for its new users, a natural propensity to save any learning. As if it were preparing to sweep away everything that preceded it, at the same time turning all those who dared to reject it into illiterates. I have witnessed this change all my life. In reality, however, the opposite is true. Each new technique requires a long initiation into a new language, even longer insofar as our minds are shaped by the use of the languages that preceded the birth of the newcomer. The text reveals that when society promotes the development of a new technique, what most impacts its users is the",immediate supplanting of previous knowledge.,speed in learning how to use new inventions.,valuing the use of new technology.,difficulty in appropriating the new language.,recurrence of technological change.,2022,24,LC,D,english,"['D', 'E', 'B', 'A', 'C']"
QUESTION 25,"Papos (fragment) Luis Fernando Verissimo - They told me... - They told me. - Huh? - The correct word is ""they told me"". Not ""they told me"". - I speak the way I want to. And I'll tell you more... Or is it ""tell you""? - What's that? - I'm telling you that you... - ""You"" and ""you"" don't go together. - Shall I tell you? - Neither. What were you going to tell me?  - That you're being rude, pedantic and boring.  - I don't need your corrections. Forget about me. I'll speak as I please. One more correction and I'll... - What? - The bush. - What bush?  - I kill him. I'll kill you. I'll kill you. I'll kill you. Did you hear that? Forget it and stop. A pronoun in the right place is elitism! - If you prefer to speak wrongly...  - I speak like everyone else. The important thing is that you understand me. Or understand me? In this text, the use of the standard norm defended by one of the characters becomes inappropriate because of",difference in education between the speakers.,lack of understanding caused by the clash between generations.,communication context in which the conversation takes place.,social level of the participants in the situation.,different degrees of politeness between the interlocutors.,2022,25,LC,C,english,"['D', 'A', 'B', 'E', 'C']"
QUESTION 26,"""Perfect life"" on social networks can affect mental health On the various social networks that populate the internet, so-called digital influencers are always happy and preach happiness as a lifestyle. These people spread content to thousands of followers, setting trends and showing a lifestyle dreamed of by many, such as a slim body, incredible trips, stunning houses, new cars and full-time happiness, something that is very unlikely to happen all the time, points out Carla Furtado, master in psychology and founder of the Happiness Institute. The problem can arise from the incessant search for this happiness, which generates side effects in those who consume the ""perfect life"" of others on a daily basis. Hence the concept of toxic positivity: the expression has been used to address a kind of pressure to adopt a positive discourse, combined with a life edited for social networks. In order to maintain mental health and avoid being affected by toxic positivity, the rational use of social networks is the best course of action, advises psychiatrist Renata Nayara Figueiredo, president of the Brasília Psychiatric Association (APBr). Associated with the idea of a ""perfect life"", the toxic positivity mentioned in the text is a recent social phenomenon that is based on",idealized and harmful standards of physical beauty.,lifestyles that are inaccessible to Brazilian society.,stereotypical and superficial representations of happiness.,contradictory attitudes of digital influencers.,contemporary resignifications of the concept of joy.,2022,26,LC,C,english,"['E', 'C', 'A', 'D', 'B']"
QUESTION 27,"TEXT 1 Image description: The work Laocoonte, by El Greco, in oil on canvas, shows, in the foreground, a drawing of five naked human figures positioned on a rocky area, with a city in the background. In the central part of the picture, two men are lying on their backs on the rocky ground, their heads close together in opposite directions. One has white hair and a white beard and is holding the neck of a snake with his right hand and the central part of the animal's body with his left hand. The snake has its mouth wide open next to the man's head, trying to bite him. To the right of the image are two standing human figures. One is on his back and the other has his body facing forward and his face to the side. On the left-hand side of the screen, there is a figure of a man, with a slender body and his genitals showing. His right arm is bent upwards and backwards, and his left arm is stretched out at the side of his body, holding a snake by the middle and tail, which seems to be stinging him in the abdomen. TEXT 2 This impressive work shows the priest Laocoon being punished by the gods for trying to warn the Trojans of the threat of the Trojan Horse, which was hiding a group of Greek soldiers. Sent by the gods, sea serpents are seen killing Laocoon and his two sons as a form of punishment. Produced at the beginning of the 17th century, the Mannerist work stands out for its",representation of male nudity.,distortion when representing the human figure.,using perspective to integrate the different planes.,presence of the theme of death as punishment for the family.,evocation of a fact from classical Greek culture.,2022,27,LC,B,english,"['A', 'B', 'E', 'D', 'C']"
QUESTION 28,"TEXT 1 Image description: Untitled work by Donald Judd, from 1969, made up of ten rectangular blocks, which appear to be fixed to a wall, one above the other, at a symmetrical distance from each other. The shape of the blocks is reminiscent of boxes. Untitled TEXT 2 Although it wasn't an organized group or movement, Minimalism was one of many labels (including primary structures, unitary objects, ABC art and Cool Art) applied by critics to describe the apparently simple structures that some artists were creating. When minimalist art began to emerge, many critics and an opinionated public judged it to be cold, anonymous and unforgivable. The prefabricated industrial materials often used didn't look like ""art"". According to texts 1 and 2, it can be understood that the minimalist work is a",combination of synthetic forms in the space used.,artist's representation of simplicity.,exploring the technique of cubist sculpture.,valuing everyday life through geometry.,using the complexity of formal elements.,2022,28,LC,A,english,"['E', 'A', 'B', 'C', 'D']"
QUESTION 29,"Naked in boots Antônio Prata Vanda came from the interior of Minas Gerais and from inside a Charles Dickens book. With no money to raise her, her mother had given her to an acquaintance when she was seven. On receiving her, the woman asked what the little girl liked to eat. She wrote everything down on a piece of paper. As soon as her mother turned her back, however, the woman crumpled up the list and, like a villain in a soap opera, decreed: ""From today onwards, you won't even smell these foods!"". Vanda worked there until she was fifteen, when she received a letter from a cousin with a hundred cruzeiros note, left home in her body clothes and fled on a bus to São Paulo. Every time my sister and I pestered her with our spoiled-child demands, she would tell us stories about her childhood as a Cinderella, make us squeeze her nose, broken by one of the ""boss's"" daughters, with a rolling pin and kick us out of the kitchen: ""Get out of there, you pest, and let me finish this dinner"". From the narrator's point of view, the trajectory of the maid in his house takes on an expressive effect resulting from the",an allusion to the innocence of children at the time.,quoting traditional literary references.,anecdotal representation of acts of violence.,strategy of questioning human goodness.,detailed description of the people inside.,2022,29,LC,C,english,"['B', 'A', 'E', 'C', 'D']"
QUESTION 30,"TEXT 1 Image description: Installation entitled In absentia, by Regina Silveira, from 1983, which features the projection of the image of a bicycle wheel mounted on a stool. There is a white box on the floor, from which the projection begins. TEXT 2 The term ready-made was coined by Marcel Duchamp (1887-1968) to designate a type of object, invented by him, consisting of one or more everyday articles, mass-produced, selected without aesthetic criteria and exhibited as works of art in specialized spaces (museums and galleries). His first ready-made, from 1912, is a bicycle wheel mounted on a stool (Bicycle wheel). By transforming any object into a work of art, the artist carried out a radical critique of the art system. The installation In absentia proposes a dialog with the ready-made Bicycle wheel, demonstrating that",the creations demystify established aesthetic values.,"the absent object suggests the degradation of the form, surpassing the artistic model.",the recurrence of themes marks the art of the late 20th century.,the ways of criticizing works from the past are repeated.,time distancing allows for the transformation of aesthetic references.,2022,30,LC,A,english,"['C', 'E', 'B', 'A', 'D']"
QUESTION 31,"Recife was buzzing in the early 1990s, and artists were working to restore the prestige of Pernambuco culture. It was necessary to draw inspiration, literally, from the roots on which the city was built. That's when, in 1992, with the publication of a manifesto written by musician and journalist Fred Zero Quatro, from the band Mundo Livre S/A, manguebeat was born. The name comes from ""mangue"", the typical vegetation of the region, and ""beat"", to represent the beats and musical influences that the movement would embrace from then on. It was the time and place for the crabs - to which the musicians from Recife liked to compare themselves - to show their faces: maracatu and its implements were mixed with hip-hop beats, rock guitars, electronic elements and Chico Science's Recife accent. The search for the new has yielded a different perspective of Brazil when looking at Recife. The city is no longer just a place for frevo and carnival, but has become a musical hotbed that continues to thrive even 25 years after the release of Nação Zumbi's first album, Da lama ao caos. Chico Science was fundamental to the renewal of Pernambuco's music, a fact that was brought about by the","integration of cultural references from different origins, creating a new aesthetic combination.",the use of electronic musical devices instead of traditional instruments.,occupying local natural spaces to produce memorable musical events.,"replacing old musical practices, such as frevo, with innovative melodies and harmonies.",recovery of traditional folk compositions and their presentation at major festivals.,2022,31,LC,A,english,"['E', 'A', 'B', 'C', 'D']"
QUESTION 32,"The slave Maria Firmina dos Reis - I'm amazed,"" said a lady with sincerely abolitionist sentiments, ""I'm even amazed at how one can feel and express slave sentiments in this century, in the nineteenth century! Religious morality and civic morality stand up and speak loudly, crushing the hydra that poisons the family in its most sacred sanctuary, and demoralizes and demeans the entire nation! Raise your eyes to Golgotha, or look around society, and tell me: - What was the sacrifice of the Man God, who breathed his last breath there? Ah, so it's not true that his blood was man's ransom! Is it an abominable lie that his blood bought freedom? And then, look at society... Don't you see the vulture that is constantly eating away at it... Don't you feel the demoralization that is engulfing it, the cancer that is destroying it? Whichever way you look at it, slavery is and always will be a great evil. This is the reason for the decline of commerce, because commerce and agriculture go hand in hand, and slaves cannot make agriculture flourish, because their work is forced. Inscribed in the romantic aesthetic of Brazilian literature, the tale reveals aspects of national reality in the 19th century by",ironizing the behavior of landowners in the exploitation of labor.,linking the decline in agricultural and commercial production to racial issues.,suggest practices of physical and moral violence in the name of material progress.,reveal the imposition of religious beliefs on enslaved people.,point out the hypocrisy of the conservative discourse in defense of slavery.,2022,32,LC,E,english,"['E', 'D', 'C', 'A', 'B']"
QUESTION 33,"TEXT 1 Electronic Wall Project developed at INT, similar to a totem pole, promises to make access to information available to everyone The inclusion of people with disabilities has been one of the main challenges and concerns for society over the last few decades. And the use of technology has proved to be a fundamental ally in many initiatives aimed at this area. An example of this is one of the recent creations of the National Institute of Technology (INT) - a research unit of the Ministry of Science, Technology, Innovation and Communications (MCTIC). There, with the aim of ensuring that differences between people are not synonymous with obstacles in access to information or communication, engineers and technologists have been working on the development of the Electronic Wall project. The Electronic Wall was born out of the need to promote inclusion in schools. With a multimedia and interactive interface, everyone can access the Mural Eletrônico. Through the equipment, videos with Libras can be made available, as well as audio reading of texts, which will also be accessible on a dynamic braille platform next to the keyboard. TEXT 2 Surdonews project, developed at UFRJ, guarantees deaf people access to information and contributes to their ""scientific inclusion"" In order not to allow the lack of information to be a factor in the isolation and inaccessibility of the deaf community, journalist and researcher Roberta Savedra Schiaffino created the project ""Surdonews: assembling the puzzles of news for the deaf"". It is a Facebook page with constantly updated news presented by deaf people in Libras and broadcast via videos. The idea to create the project came about when Roberta, who is profoundly deaf herself, was still studying for her master's degree. To do this, she tried to establish a diagnosis of informal knowledge among people with deafblindness. She interviewed fifty deaf elementary school pupils and saw that they had great difficulty reading, as well as not understanding the spoken news. ""This is very serious, because 90 percent of an individual's knowledge comes from informal knowledge, acquired at science fairs, conversations, cinema, theater, including the media, for all its disseminating possibilities,"" explains the researcher. ""We value scientific content in our stories. However, regardless of this, our main job is, in addition to informing and updating, to ensure that the texts are not impoverished in the 'translation' process, but are accessible."" Considering the theme of technologies and accessibility, texts 1 and 2 are similar because they present projects that",aim to disseminate knowledge.,were created by a deaf researcher.,originated in a postgraduate course.,guarantee equality between people.,are limited to the institutional space of the school.,2022,33,LC,A,english,"['E', 'B', 'C', 'A', 'D']"
QUESTION 34,"Fronteira Cornélio Penna But her green gaze, unmistakable, impressive, illuminated with its mysterious light the gloomy superciliary arches, which seemed to have been burnt by her, immediately told of her origin, crossed and decanted through the miseries and prides of men of adventure, tellers of fantastic stories, and of silent and suffering women, who accompanied their husbands and lovers through the endless forests, exposed to the fevers, the beasts, the snakes of the indecipherable, threatening and endless backlands, which they traveled with the sole ambition of a ""landing"" where they could live, for a few days, the illusory life of family and home, always on the trail of men, adorned by the search for gold and diamonds. When describing Maria Santa's eyes, the narrator establishes correlations that reflect the",construction of the family's story of conquest.,nostalgia for the desire to live like their ancestors.,conflicting relationship between women and their husbands.,mark of old sufferings in the stream of consciousness.,characterization of the character as mixed race.,2022,34,LC,D,english,"['B', 'D', 'C', 'E', 'A']"
QUESTION 35,"Esaú e Jacó Machado de Assis Bárbara entered, while her father picked up his guitar and went to the stone landing at the door on the left. She was a slight, short creature, with an embroidered skirt and slippers on her feet. There was no denying her attractive body. Her hair, caught at the top of her head by a piece of shredded ribbon, made a natural headdress, the tassel of which was supplied by a sprig of rue. There was a bit of a priestess about her. The mystery was in her eyes. They were opaque, but not so much so that they weren't also lucid and sharp, and in the latter state they were just as long; so long and so sharp that they would go down our throats, revolve the heart and come back out, ready for another entrance and another revolving. I won't lie to you by saying that the two felt this or that fascination. Barbara questioned them; Natividade told her what she had come for and gave her the portraits of her children and the haircuts, because she had been told that it was enough. - That's enough, Barbara confirmed. Are the children yours? - Yes. In the account of the visit of two rich women to a fortune-teller in Morro do Castelo, irony - one of the most representative features of Machado's narrative - consists of the following",the way the residents of the Rio de Janeiro slums dress.,practical sense in relation to income opportunities.,the narrator's interest in ambiguous female figures.,mystery that surrounds the clients of clairvoyant practices.,a mixture of simplicity and cunning in the character's gestures.,2022,35,LC,E,english,"['A', 'B', 'E', 'C', 'D']"
QUESTION 36,"Dona Guidinha do Poço Manuel de Oliveira Paiva The lady manifested herself through actions, gestures and, above all, a certain silence that was bitter and flaying. But it wasn't up to her to openly demoralize her husband. [...] The black women were ordered to put the people of that compadre Silveira to work: the sisters-in-law, at the spindle; the brothers-in-law, in the fields, tending to the cattle with the cowboys; his wife and sisters, to take care of the brood. Margarida hadn't had any children, and as she wanted them with all her might, she always treated the little ones and the mothers who were raising them well. This wasn't Christian sentimentality or tenderness, it was the selfish and raw instinct of motherhood, acting out of mere carnal sympathy. As for the father of the lot (he was referring to Antônio), let him go and help the cowboy with the beasts. Orders given, Quinquim agreed. Each one moralized the other, in order to moralize themselves. In this excerpt from the naturalist novel, the way in which the narrator judges the behavior and emotions of the female characters reveals the influence of thought","scientific, considering the human being as a biological phenomenon.","liberal, seeking equality between enslaved and free people.","religious, based on faith and acceptance of the dogmas of Christianity.","affection, manifested in the determination to welcome family members and in mutual respect.","capitalist, marked by the functional distribution of labor.",2022,36,LC,A,english,"['C', 'B', 'D', 'E', 'A']"
QUESTION 37,"A bagaceira José Américo de Almeida It was an exodus from the drought of 1898. A resurrection of old cemeteries - skeletons coming back to life, with the earthy appearance and stench of rotten graves. The maimed ghosts were dancing, so unsteady and trembling, with the dragging steps of those who carry their legs instead of being carried by them. They walked slowly, looking back, as if they wanted to go back. They were in no hurry to arrive, because they didn't know where they were going. Expelled from their paradise by fiery swords, they went off at random, in the dragnet of bad fates. They fled from the sun and the sun guided them in this forced nomadism. They grew thinner and thinner, as if the wind were lifting them up. And their fine-tuned arms came down to their knees, their hands waving. Scouts were coming. Except for the hydropics - from ascites following toxic food - with their alarming bellies. They had no sex, no age, no condition. They were retreatants. Nothing more. The compositional features that place the work in the so-called ""Romance of the 1930s"" in Brazilian literature are manifested here in the following",lyrical contemplation of the landscape transformed into an allegory.,the narrator's political engagement with inequality.,psychological analysis of the characters' reaction to the drought.,the spaces are undefined for the purpose of generalization.,a raw depiction of the dramatic reality of the retirantes.,2022,37,LC,E,english,"['E', 'D', 'C', 'B', 'A']"
QUESTION 38,"Firmo, the cowboy Coelho Netto The next day, at the time the cattle were leaving, I was leaning over the balcony when I saw the cafuzo preparing the traveling animal: - Raimundinho, how is he?... From a distance, he pointed to the hut. - Yes. His arm fell, he looked at me for a while, moved; then, jumping onto the animal, he put his thumb to his mouth and clicked his fingernail on his teeth: ""At four o'clock in the morning? I threw him a verse and said, to make fun of him: Take it, old man! He didn't answer. Uncle Firmo, even old and sick, wasn't a man to leave a verse on the ground... I went to see, poor thing... he was dead"". And he put on his spurs so that I wouldn't see his tears. The passage records a moment in which lyrical expressiveness is reinforced by",the cowboy's concern to demonstrate his virility.,plasticity of the image of the gathered flock.,suggestion of the sertanejo's firmness when harnessing his horse.,affection shown when reporting the singer's death.,situation of poverty found in the Brazilian hinterlands.,2022,38,LC,D,english,"['E', 'A', 'B', 'D', 'C']"
QUESTION 39,"O bebé de tarlatana rosa João do Rio - [...] On Tuesday I disconnected from the group and fell into the high seas of depravity, alone, with a light garment over my skin and all my bad instincts buffeted. The whole city was like that. It's the moment when, behind masks, girls confess their passions to boys, it's the moment when the most secret liaisons come to light, when virginity is dubious, and we all think it's useless, honor a chastisement, common sense a drudgery. At that moment anything is possible, the greatest absurdities, the greatest crimes; at that moment there is a laughter that galvanizes the senses and the kiss is naturally unleashed. I was trepidatious, with an almost morbid eagerness to flirt. There were no perfumed, well-known girls from the galarin, no familiar contact, but anonymous debauchery, the ritual debauchery of arriving, picking up, finishing, continuing. It was ignoble. Fortunately, many people suffer from the same problem at carnival. In the text, the character links collective attitudes and reactions to carnival and expresses",attraction and disgust at libertine attitudes.,amazed at the number of revelers on the streets.,the intention of socializing with strangers.,recognition of the festival as a cultural event.,consecration of the people's joy.,2022,39,LC,A,english,"['B', 'C', 'D', 'E', 'A']"
QUESTION 40,"Quarto de despejo: diário de uma favelada Carolina Maria de Jesus May 10 I went to the police station and spoke to the lieutenant. What a kind man! If I had known he was so kind, I would have gone to the police station at the first summons. The lieutenant took an interest in my children's education. He told me that the favela is a prone environment, that people are more likely to commit crimes than to become useful to their country. I thought: if he knows this, why doesn't he write a report and send it to the politicians? Mr. Janio Quadros, Kubstchek and Dr. Adhemar de Barros? Now tell me, I'm a poor piece of garbage. I can't even solve my own problems. ... Brazil needs to be led by a person who has experienced hunger. Hunger is also a teacher.  Those who go hungry learn to think of others, and of children. Based on the summons received by her 9-year-old son, the author reflects on the",need to reveal their innermost desires.,maternal predisposition to get emotional.,ironic response to the discourse of authority.,life lesson communicated by the lieutenant.,significant political activity in the community.,2022,40,LC,C,english,"['E', 'B', 'D', 'A', 'C']"
QUESTION 41,"There are various factors, both internal and external, that influence people's habits when it comes to accessing the internet, as well as the cultural practices carried out on the web.",refute the link between levels of schooling and difficulty of access.,"he use of information and communication technologies is directly related to aspects such as: knowledge of their use, access to literate language, level of education, schooling, digital literacy, etc. Those who have these resources (the most educated) are the ones who access the web the most and also have the highest rate of accumulation of practices. Analysis of the data allows us to say that the lack of access to the web repeats the same adversities and exclusions already seen in Brazilian society with regard to illiterate people, those with less schooling, black people, the indigenous population and the unemployed. This means that if the internet doesn't directly produce exclusion, it certainly reproduces it, given that those who access it the most are precisely the youngest, most educated, most highly paid, skilled workers, men and whites. When analyzing the correlation between the habits and socio-economic profile of Internet users in Brazil, the A A researchers point to economic development as the solution to increasing Internet use.",claim that the commercial use of the network is the cause of the exclusion of minorities.,question the belief that access to information is equal and democratic.,make the expansion of the network conditional on the development of inclusive policies.,2022,41,LC,D,english,"['D', 'A', 'C', 'B', 'E']"
QUESTION 42,"TEXT 1 Language is not a nomenclature that is applied to a pre-categorized reality, it is what classifies reality. In the lexicon, the fact that language condenses the experiences of a given people can be seen most immediately. TEXT 2 Colloquial expressions are still impregnated with discrimination against black people. You only have to remember some of them, such as having a ""black day"", having a ""black side"", being the ""black sheep"" of the family or practicing ""black magic"". Text 2 exemplifies what is stated in Text 1, in that it defends the idea that lexical choices are the result of a","This is a special feature of the linguistic system, which presents us with different possibilities for translating states of affairs.",a mechanism for appropriating linguistic forms that are part of the national language.,the inventive act of naming new realities that appear before a community of speakers of a language.,process of incorporating prejudices that are recurrent in the history of a society.,a means of expression marked by the objectivity required in everyday communication.,2022,42,LC,D,english,"['A', 'C', 'B', 'D', 'E']"
QUESTION 43,"Image description: Positioned under three large lamps, a billboard displays the following message: ""How much did it cost? Proposal obliges public bodies to disclose advertising costs on the billboard itself. What do you think?"". The phrase ""How much did it cost?"" is highlighted in capital letters and a larger font. Considering the social function of posts, this image shows the appropriation of another genre with the aim of",promoting the appropriate use of government advertising campaigns.,delegate the management of bills to the taxpayer.,publicize the project on transparency in public administration.,making citizens responsible for controlling public spending.,ensure oversight of public spending.,2022,43,LC,C,english,"['A', 'D', 'B', 'C', 'E']"
QUESTION 44,"Image description: Text entitled Orientation Manual: the first practical guide from the Brazilian Society of Pediatrics to help parents and pediatricians with the challenge of raising digital natives. Then, between two dotted and wavy lines, it says: ""Groundwork"". Immediately below, accompanied by images, there are three columns with information according to three age groups of children.    ""Up to 2 years old: Children should not be passively exposed to screens - TV, tablet, cell phone, etc. - especially at mealtimes and up to 2 hours before bedtime."" ""From 2 to 5 years: Exposure to screens should be limited to 1 hour a day. Children in this age group should be better protected from virtual violence, as they don't know how to separate fantasy from reality."" ""Up to 10 years old: They should have controlled access to computers and mobile devices. Children up to the age of 10 should not use a TV or computer in their own room."" The text on so-called digital natives contains information with the function of",establish rules that must be followed to the letter.,explain the effects of early access to the internet.,educate based on a set of formative strategies.,propose specific actions for each stage of childhood.,determine the incorporation of rituals into their children's upbringing.,2022,44,LC,D,english,"['B', 'C', 'E', 'A', 'D']"
QUESTION 45,"Notes Machado de Assis Sobs, tears, an armed house, black velvet on the portals, a man who came to dress the corpse, another who measured the coffin, coffin, essa, torchbearers, invitations, guests who entered, slowly, with a deaf step, and shook hands with the family, some sad, all serious and silent, priest and sacristan, prayers, sprinkling of holy water, the closing of the coffin with nails and a hammer, six people taking it from the coffin, lifting it, and carrying it down the stairs, despite the screams, sobs and new tears of the family, and going to the hearse, placing it on top and crossing and tightening the straps, the rolling of the hearse, the rolling of the cars, one by one... What seems like a simple inventory were notes I had taken for a sad and vulgar chapter that I'm not writing. The linguistic feature that allows Machado de Assis to consider a chapter of Posthumous Memoirs of Brás Cubas as an inventory is the",occurrence of a long period on the stretch.,presence of lexicon from the semantic field of funerals.,combining verbs in the present and past tense.,listing objects and facts.,predominantly objective language.,2022,45,LC,D,english,"['C', 'E', 'D', 'A', 'B']"
